# Multipole Expansion Model for Optical Coupling Strength
# 
# Parameters:
# a = 300 nm (Major axis)
# b = 180 nm (Minor axis)
# lambda = 1064 nm (Wavelength)
# V = 0.04 ×10⁻¹⁸ m³ (Volume)
# rho = 3500 kg/m³ (Density)
# I = 3.49e-30 kg·m² (Moment of inertia)
# L1 = 0.210 (Depolarization factor, major axis)
# L2 = 0.395 (Depolarization factor, minor axis)
# epsilon_r = 5.7 (Relative permittivity)
# C1 = 0.033 (Multipole expansion coefficient, 1st order)
# C2 = 0.012 (Multipole expansion coefficient, 2nd order)
#
# Columns:
# R_lambda: Distance between particles in units of wavelength (dimensionless)
# g_*mW_kHz: Coupling strength at different laser powers (in kHz)
#
# Note: Data generated for Fig. 1 in manuscript
R_lambda,g_600mW_kHz,g_800mW_kHz,g_1000mW_kHz 
5.631999999999946,-12.35082838179826,-14.26150818189219,-15.94485087819019
5.633999999999946,-12.166259459973634,-14.048386348493223,-15.70657342470545
5.635999999999946,-11.979903878963368,-13.833201458770683,-15.465989404130259
5.637999999999947,-11.791792225952605,-13.615988831763747,-15.223138304350842
5.639999999999946,-11.601955342446022,-13.396784080174454,-14.978059941578538
5.641999999999946,-11.41042431925236,-13.175623104576403,-14.730794453874829
5.643999999999946,-11.217230491431751,-12.952542087580396,-14.481382294628403
5.645999999999946,-11.022405433211086,-12.727577487963224,-14.229864225990896
5.647999999999946,-10.82598095286214,-12.50076603475344,-13.976281312264598
5.649999999999946,-10.627989087549972,-12.27214472128276,-13.720674913251736
5.651999999999946,-10.428462098146177,-12.04175079919701,-13.463086677558467
5.653999999999946,-10.227432464012537,-11.809621772432711,-13.203558535860552
5.655999999999946,-10.024932877753274,-11.575795391157563,-12.942132694128546
5.657999999999946,-9.820996239938314,-11.340309645677374,-12.678851626815588
5.659999999999946,-9.615655653795892,-11.10320276030761,-12.413758070005567
5.661999999999947,-9.408944419879909,-10.864513187215783,-12.146895014528699
5.6639999999999455,-9.200896030707229,-10.624279600229155,-11.878305699038343
5.665999999999946,-8.991544165370506,-10.38254088861414,-11.608033603056146
5.667999999999946,-8.78092268412478,-10.139336150825462,-11.336122439983402
5.669999999999946,-8.569065622949633,-9.89470468822708,-11.062616150080808
5.671999999999946,-8.356007188087553,-9.648685998785592,-10.78755889341752
5.673999999999945,-8.14178175055942,-9.401319770737325,-10.510995042790707
5.675999999999946,-7.9264238406580025,-9.152645876229927,-10.232969176616628
5.677999999999946,-7.70996814242031,-8.902704364939611,-9.953526071794537
5.6799999999999455,-7.492449488079711,-8.65153545766499,-9.672710696544339
5.681999999999946,-7.273902852498512,-8.399179539898407,-9.390568203219123
5.683999999999945,-7.054363347582851,-8.145677155376776,-9.107143921094794
5.685999999999946,-6.8338662166779685,-7.891068999609829,-8.822483349134425
5.6879999999999455,-6.61244682894989,-7.635395913392613,-8.536632148734991
5.689999999999945,-6.390140673748168,-7.378698876296162,-8.24963613644977
5.691999999999946,-6.166983354955669,-7.1210190001431934,-7.961541276693887
5.693999999999946,-5.9430105853236315,-6.862397522466787,-7.672393674430942
5.6959999999999456,-5.718258180793652,-6.6028757999539875,-7.382239567842711
5.697999999999945,-5.49276205480745,-6.342495301875286,-7.091125320983098
5.699999999999945,-5.266558212605312,-6.081297603501023,-6.799097416417425
5.701999999999946,-5.039682745514036,-5.819324379505683,-6.5062024478482465
5.703999999999946,-4.812171825225268,-5.556617397361082,-6.212487112728673
5.705999999999945,-4.584061698065903,-5.293218510720404,-5.917998204865513
5.707999999999946,-4.355388679258747,-5.029169652790971,-5.622782607009816
5.709999999999945,-4.126189147179628,-4.764512829702939,-5.326887283442828
5.711999999999946,-3.8964995376046336,-4.499290113866574,-5.030359272549218
5.713999999999945,-3.6663563379562825,-4.2335436373282995,-4.733245679388899
5.715999999999945,-3.435796081542202,-3.967315585118104,-4.435593668259218
5.717999999999946,-3.204855341792695,-3.700648188595644,-4.137450455255663
5.719999999999946,-2.9735707264951468,-3.433583718792728,-3.838863300828531
5.721999999999945,-2.741978872027203,-3.166164479754344,-3.539879502337985
5.723999999999945,-2.510116437589397,-2.898432801879086,-3.2405463866084077
5.725999999999946,-2.2780200994380415,-2.6304310352598623,-2.9409113024830997
5.727999999999946,-2.045726545120205,-2.3622015430270262,-2.6410216133816635
5.729999999999945,-1.813272467708772,-2.0937866946915924,-2.3409246898575
5.731999999999945,-1.580694560044006,-1.8252288594959676,-2.0406679021636993
5.733999999999945,-1.3480295089750387,-1.5565703997645954,-1.7402986128188294
5.735999999999946,-1.115313989610309,-1.2878536642649347,-1.4398641691842935
5.737999999999945,-0.8825846595703758,-1.0191209815711813,-1.1394118960447364
5.739999999999945,-0.6498781532495097,-0.7504146534381226,-0.8389890881997943
5.741999999999945,-0.41723107608406496,-0.4817769481828243,-0.5386430030645945
5.743999999999945,-0.1846799988294508,-0.21325009407624634,-0.23842085328135612
5.745999999999945,0.04773854815368264,0.05512372725450116,0.06163020065711125
5.747999999999945,0.27998808060222513,0.3233023874111625,0.36146305776966586
5.749999999999945,0.5120321660443679,0.5912438177989259,0.6610306839374495
5.751999999999946,0.7438344294780732,0.8589060161833543,0.9602861192347577
5.7539999999999445,0.9753585590399384,1.1262470532362276,1.2591824852475149
5.755999999999945,1.2065683116581944,1.3932250790630618,1.5576729923712624
5.757999999999945,1.4374275186918497,1.6597983297146301,1.855710947091262
5.759999999999945,1.6679000915541942,1.9259251336804304,2.1532497592424065
5.761999999999945,1.897950027319913,2.1915639183632187,2.4502429492479787
5.763999999999944,2.1275414143149654,2.456673216533645,2.746644155336146
5.765999999999945,2.356638437688338,2.7212116727639613,3.0424071407330664
5.767999999999945,2.585205384964965,2.9851380498399855,3.337485800831682
5.7699999999999445,2.813206651578054,3.24841123514927,3.6318341703339123
5.771999999999945,3.040606746382784,3.5109902470477845,3.9254064303688154
5.773999999999944,3.2673702971451366,3.772834241197865,4.218156915578632
5.775999999999945,3.493462056012346,4.033902516884943,4.510040121181114
5.7779999999999445,3.718846904956143,4.294154523302871,4.8010107099967145
5.779999999999944,3.943489861195309,4.5535498658153415,5.0910235194490765
5.781999999999945,4.167356082591287,4.812048312186207,5.380033568530746
5.783999999999945,4.390410873018841,5.069609798780975,5.667996064736647
5.7859999999999445,4.612619687710098,5.326194436737586,5.954866410963225
5.787999999999944,4.833948138571199,5.581762518105542,6.2406002123721995
5.789999999999945,5.054361999470944,5.83627452195273,6.525153283218198
5.791999999999945,5.273827211499704,6.0896911204378545,6.808481653637954
5.7939999999999445,5.49230988820057,6.341973184850886,7.09054157640371
5.795999999999944,5.709776320766678,6.593081791614384,7.3712895336329325
5.797999999999944,5.92619298321103,6.84297822825312,7.6506822434625255
5.799999999999945,6.141526537500332,7.091623999322093,7.928676666676565
5.8019999999999445,6.355743838659097,7.338980832300269,8.205230013295694
5.803999999999944,6.568811939838081,7.5850106834430875,8.480299749120443
5.805999999999944,6.780698097348978,7.829675743596032,8.753843602230976
5.807999999999944,6.991369775663726,8.07293844396733,9.025819569441166
5.8099999999999445,7.20079465237785,8.314761461859138,9.296185922706279
5.811999999999944,7.408940623137016,8.555107726356221,9.564901215483088
5.813999999999944,7.615775806526111,8.793940423971378,9.831924289041659
5.815999999999945,7.821268548920183,9.03122300424684,10.097214278727911
5.817999999999944,8.02538742929571,9.266919185309833,10.36073062017488
5.819999999999944,8.22810126400406,9.500992959384488,10.622433055465313
5.821999999999945,8.42937911150157,9.733408598253678,10.882281639238085
5.823999999999944,8.62919027704145,9.964130658676764,11.140236744745504
5.825999999999945,8.827504317321958,10.193123987756831,11.396259069854008
5.827999999999944,9.024291045092752,10.42035372825966,11.650309642990988
5.829999999999944,9.21952053371789,10.645785323882611,11.902349829035572
5.831999999999945,9.413163121695009,10.86938452447294,12.152341335152865
5.833999999999944,9.605189417129264,11.091117391193846,12.400246216569792
5.835999999999944,9.795570302163785,11.31095030164033,12.646026882294764
5.837999999999944,9.984276937361303,11.52884995489864,12.889646100774371
5.839999999999944,10.171280766042644,11.744783376555961,13.131067005494325
5.841999999999945,10.35655351857456,11.958717923651577,13.370253100515034
5.8439999999999435,10.540067216612576,12.170621289576033,13.607168265949088
5.845999999999944,10.721794177293523,12.38046150891235,13.841776763373828
5.847999999999944,10.901707017379715,12.58820696222122,14.074043241181391
5.849999999999944,11.079778657353158,12.793826380768628,14.303932739864386
5.851999999999944,11.255982325459447,12.997288851195362,14.531410697236494
5.853999999999944,11.430291561700908,13.19856382012785,14.7564429535876
5.855999999999944,11.602680221777462,13.39762109872873,14.978995756771429
5.857999999999944,11.773122480977058,13.594430867189077,15.1990357672281
5.8599999999999435,11.941592838010836,13.788963679156918,15.416530062935243
5.861999999999944,12.108066118797995,13.981190466107618,15.631446144294307
5.863999999999944,12.272517480193965,14.171082541648746,15.843751938943546
5.865999999999944,12.434922413666582,14.358611605765024,16.053415806504006
5.8679999999999435,12.595256748915952,14.543749748998152,16.260406543252692
5.869999999999943,12.753496657439372,14.72646945656323,16.464693386724885
5.871999999999944,12.909618656040248,14.906743612400497,16.66624602024415
5.873999999999944,13.063599610280509,15.084545503161882,16.865034577379372
5.8759999999999435,13.215416737876128,15.259848822131733,17.061029646328333
5.877999999999943,13.365047612035097,15.432627673081255,17.254202274227048
5.879999999999944,13.512470164737621,15.602856574056107,17.44452397138447
5.881999999999944,13.657662689957307,15.770510461095924,17.631966715441024
5.8839999999999435,13.800603846824893,15.935564691887468,17.816502955452943
5.885999999999944,13.941272662730475,16.097995049346817,17.998105615897288
5.887999999999943,14.07964853636812,16.25777774513491,18.176748100602456
5.889999999999944,14.215711240718804,16.41488942310198,18.352404296599172
5.8919999999999435,14.349440925973324,16.569307162662657,18.525048577893944
5.893999999999943,14.480818122393973,16.72100848210034,18.69465580916347
5.895999999999944,14.609823743114788,16.869971341800618,18.861201349369765
5.897999999999943,14.73643908687989,17.016174147413256,19.02466105529529
5.8999999999999435,14.860645840719698,17.159595752942423,19.185011284997973
5.901999999999943,14.98242608256399,17.300215463763976,19.342228901184658
5.903999999999943,15.101762283793168,17.43801303957144,19.496291274504745
5.905999999999944,15.218637311724386,17.572968697246708,19.647176286759787
5.907999999999943,15.333034432035689,17.705063113659214,19.794862334033052
5.909999999999943,15.444937311125008,17.83427742838983,19.93932832973491
5.911999999999944,15.554330018405224,17.960593246381062,20.080553707565848
5.913999999999943,15.66119702853446,18.08399264051227,20.218518424395683
5.9159999999999435,15.765523223581308,18.204458154099935,20.353202963058898
5.917999999999943,15.867293895124979,18.321972803322616,20.484588335065894
5.919999999999943,15.966494746289339,18.43652007956979,20.61265608322895
5.921999999999944,16.06311189371219,18.548083951715626,20.737388284204542
5.923999999999943,16.157131869446822,18.656648868314807,20.858767550948222
5.925999999999943,16.248541622799,18.762199759723675,20.976777035086183
5.927999999999943,16.33732852209561,18.864722040142496,21.091400429198575
5.929999999999943,16.423480356387877,18.964201609582137,21.202621969018303
5.9319999999999435,16.506985337086636,19.06062485575235,21.310426435542194
5.933999999999942,16.587832099530676,19.1539786558727,21.414799157055715
5.935999999999943,16.66600970448751,19.244250378405557,21.515726011070445
5.937999999999943,16.74150763958649,19.331427884710862,21.61319342617424
5.939999999999943,16.814315820684048,19.415499530622633,21.70718838379374
5.941999999999943,16.884424593160986,19.496454167946865,21.797698419869153
5.943999999999943,16.951824733151522,19.57428114588077,21.88471162644094
5.945999999999943,17.016507448703848,19.648970312352873,21.96821665314816
5.947999999999943,17.07846438087285,19.720512015284747,22.04820270863904
5.949999999999943,17.13768760474318,19.788897103772374,22.124659561891875
5.951999999999943,17.194169630384714,19.8541169291894,22.197577543448446
5.953999999999943,17.24790340373847,19.916163346210137,22.266947546557777
5.955999999999943,17.298882307433974,19.975028713753314,22.33276102823131
5.9579999999999425,17.347100161537448,20.03070589584609,22.395010010208843
5.959999999999943,17.392551224231063,20.083188262408317,22.45368707983545
5.961999999999943,17.435230192423074,20.132469689957098,22.508785390849095
5.963999999999943,17.47513220228868,20.17854456223133,22.560298664079006
5.9659999999999425,17.512252829741797,20.22140777073642,22.608221188054582
5.967999999999942,17.5465880908375,20.261054715209028,22.65254781952501
5.969999999999943,17.578134442105284,20.297481304001842,22.693273983889597
5.971999999999943,17.606888780812962,20.330683954388324,22.730395675538272
5.9739999999999425,17.63284844516153,20.36065959278777,22.76390945810332
5.975999999999943,17.656011214410427,20.387405654909823,22.793812464621
5.977999999999942,17.67637530893397,20.410920085819754,22.82010239760441
5.979999999999943,17.693939390208293,20.431201339923355,22.84277752902672
5.981999999999943,17.708702560729392,20.448248380872258,22.861836700215196
5.983999999999942,17.720664363861882,20.462060681389335,22.87727932165611
5.985999999999943,17.729824783618977,20.472638223014624,22.889105372710603
5.987999999999942,17.736184244373263,20.4799814957714,22.897315401241343
5.9899999999999425,17.739743610498984,20.484091497753067,22.901910523150676
5.991999999999943,17.740504185945227,20.48496973463031,22.902892421829616
5.993999999999942,17.738467713740782,20.48261821907945,22.90026334751868
5.995999999999943,17.73363637543032,20.47703947013127,22.8940261165799
